Gameid,Home,Visitor,Date,Home Wins,Visitor Wins,Home Losses,Visitor Losses,Home Total Runs Difference,OBP Difference,AVG Difference,SLG Difference,OPS Difference,ISO Difference,Hits Difference,Strikeouts Difference,Walks Difference,ERA Difference,WHIP Difference,K9 Difference,BB9 Difference,Home Recency Adv,Run Differential,Head to Head,Home Win
20230805MILPIT,MIL,PIT,20230805,59,49,52,60,71.0,-0.0010000000000000009,-0.01200000000000001,-0.019999999999999962,-0.02100000000000002,-0.007999999999999952,222,266,127,1.8499999999999996,1.2959999999999998,2.6999999999999993,1.3,-3,74.0,4,1
20230805PHIKCA,PHI,KCA,20230805,59,36,51,75,80.0,0.016000000000000014,0.0,0.014999999999999958,0.03200000000000003,0.014999999999999958,293,368,199,4.24,2.251,-2.9000000000000004,-4.3,-2,166.0,-1,1
20230805SDNLAN,SDN,LAN,20230805,54,63,56,45,-26.0,-0.0040000000000000036,-0.019000000000000017,-0.0020000000000000018,-0.007000000000000006,0.017000000000000015,-15,30,79,4.3500000000000005,0.9369999999999998,2.700000000000001,2.6,0,-42.0,-5,1
20230805SLNCOL,SLN,COL,20230805,48,43,63,66,85.0,0.03300000000000003,0.01100000000000001,0.044999999999999984,0.07799999999999996,0.033999999999999975,186,72,128,0.17999999999999972,0.3639999999999999,4.6,1.5999999999999999,-1,124.0,0,1
20230805ANASEA,ANA,SEA,20230805,56,58,55,52,-18.0,0.010000000000000009,0.025000000000000022,0.07200000000000001,0.08199999999999996,0.046999999999999986,-95,-215,-64,-1.6,-1.3959999999999995,-1.0000000000000009,2.8,-4,-32.0,0,0
20230805BALNYN,BAL,NYN,20230805,68,50,42,59,10.0,0.0010000000000000009,0.009000000000000008,-0.0020000000000000018,0.0,-0.01100000000000001,-79,-74,-42,0.41999999999999993,0.8949999999999996,0.40000000000000036,-1.9000000000000004,2,98.0,1,1
20230805BOSTOR,BOS,TOR,20230805,57,61,52,50,18.0,-0.009000000000000008,-0.016000000000000014,-0.02400000000000002,-0.03400000000000003,-0.008000000000000007,-32,-54,-57,-0.2599999999999998,-0.5730000000000004,1.0,1.4000000000000004,0,-4.0,6,0
20230805CLECHA,CLE,CHA,20230805,54,43,56,68,42.0,-0.03899999999999998,-0.036000000000000004,-0.04999999999999999,-0.09000000000000008,-0.013999999999999985,-168,-284,-24,-2.21,0.14700000000000024,-3.8999999999999995,-3.9999999999999996,3,100.0,-1,0
20230805DETTBA,DET,TBA,20230805,48,67,61,45,-161.0,-0.09499999999999997,-0.10899999999999999,-0.10299999999999998,-0.19900000000000007,0.006000000000000005,-61,54,-14,-2.2899999999999996,0.1759999999999997,4.6000000000000005,-1.3,-3,-248.0,-4,1
20230805MINARI,MIN,ARI,20230805,57,57,54,54,33.0,-0.006000000000000005,-0.016000000000000014,0.013000000000000012,0.006000000000000005,0.029000000000000026,-225,56,-77,0.33999999999999986,0.4639999999999995,5.2,0.0,1,39.0,1,1
20230805NYAHOU,NYA,HOU,20230805,57,63,53,48,-4.0,-0.02400000000000002,-0.023999999999999994,-0.02200000000000002,-0.04600000000000004,0.001999999999999974,-119,12,-36,-2.0300000000000002,-0.46799999999999997,1.2000000000000002,-0.10000000000000009,-2,-61.0,0,1
20230805OAKSFN,OAK,SFN,20230805,30,61,80,49,-128.0,-0.041000000000000036,-0.033,-0.044999999999999984,-0.08699999999999997,-0.011999999999999983,-251,-166,-123,0.6299999999999999,-0.766,2.5,1.4,-4,-301.0,-2,1
20230805TEXMIA,TEX,MIA,20230805,64,58,46,53,100.0,0.01100000000000001,0.0040000000000000036,0.041000000000000036,0.052000000000000046,0.03700000000000003,128,172,82,-1.92,-0.6989999999999998,-0.7999999999999989,0.20000000000000018,1,193.0,1,1
20230806CHNATL,CHN,ATL,20230806,57,70,54,38,-36.0,0.020999999999999963,0.0040000000000000036,-0.04999999999999999,-0.027999999999999914,-0.05399999999999999,-83,-44,-11,1.0699999999999998,0.8680000000000003,-1.3999999999999986,-2.1,1,-92.0,0,1
20230806CINWAS,CIN,WAS,20230806,59,48,54,63,34.0,0.056999999999999995,0.027999999999999997,0.10099999999999998,0.15800000000000003,0.07299999999999998,-122,86,24,4.86,4.293,-7.0,-3.8,-3,60.0,2,0
20230806MILPIT,MIL,PIT,20230806,60,49,52,61,72.0,0.040000000000000036,0.01899999999999999,0.01200000000000001,0.052000000000000046,-0.0069999999999999785,299,212,164,3.6399999999999997,1.3439999999999999,1.4000000000000004,-1.2000000000000002,-1,76.0,5,0
20230806PHIKCA,PHI,KCA,20230806,60,36,51,76,83.0,0.01100000000000001,-0.0010000000000000009,0.008000000000000007,0.020000000000000018,0.009000000000000008,211,153,118,1.4300000000000002,-0.013000000000000345,1.7999999999999998,2.3,-1,172.0,0,1
20230806SDNLAN,SDN,LAN,20230806,55,63,56,46,-21.0,0.016000000000000014,-0.0010000000000000009,0.03600000000000003,0.051000000000000045,0.03700000000000003,60,58,118,1.58,-0.16300000000000026,-2.9000000000000004,0.3999999999999999,1,-32.0,-4,0
20230806SLNCOL,SLN,COL,20230806,49,43,63,67,89.0,0.03500000000000003,0.02100000000000002,0.063,0.09799999999999998,0.04199999999999998,177,9,110,0.9900000000000002,-0.9269999999999996,4.8999999999999995,3.1999999999999997,1,132.0,1,0
20230806ANASEA,ANA,SEA,20230806,56,59,56,52,-19.0,0.013000000000000012,0.027000000000000024,0.059,0.07199999999999995,0.03199999999999997,35,-105,-17,0.3799999999999999,-0.8519999999999999,0.5,2.6999999999999997,-5,-34.0,-1,0
20230806BALNYN,BAL,NYN,20230806,69,50,42,60,14.0,0.026000000000000023,0.04300000000000001,0.07699999999999996,0.10299999999999998,0.03399999999999995,194,217,64,0.31000000000000005,0.621,3.1000000000000005,-0.30000000000000027,4,106.0,2,1
20230806BOSTOR,BOS,TOR,20230806,57,62,53,50,17.0,-0.020999999999999963,-0.019999999999999962,-0.03200000000000003,-0.052999999999999936,-0.012000000000000066,84,-76,-7,1.21,0.2370000000000001,2.1999999999999993,-0.3999999999999999,-2,-6.0,5,0
20230806CLECHA,CLE,CHA,20230806,54,44,57,68,39.0,0.010000000000000009,0.005999999999999978,-0.04999999999999999,-0.041000000000000036,-0.055999999999999966,23,-141,37,0.18999999999999995,0.133,0.2999999999999998,-0.10000000000000009,1,94.0,-2,0
20230806DETTBA,DET,TBA,20230806,49,67,61,46,-159.0,-0.03700000000000003,-0.020000000000000018,-0.056999999999999995,-0.09299999999999997,-0.03699999999999998,-83,-23,-34,0.71,1.1870000000000003,2.7,0.8,-3,-244.0,-3,0
20230806MINARI,MIN,ARI,20230806,58,57,54,55,44.0,0.03500000000000003,0.015000000000000013,0.03799999999999998,0.07300000000000006,0.022999999999999965,-111,89,-20,3.41,3.267,-9.4,-1.8,2,61.0,2,1
20230806NYAHOU,NYA,HOU,20230806,58,63,53,49,-2.0,-0.025000000000000022,-0.01100000000000001,0.0010000000000000009,-0.025000000000000022,0.01200000000000001,-132,-74,-72,-1.0899999999999999,0.22299999999999986,-0.09999999999999964,2.6000000000000005,0,-57.0,1,0
20230806OAKSFN,OAK,SFN,20230806,31,61,80,50,-127.0,-0.041000000000000036,-0.034,-0.03999999999999998,-0.07999999999999996,-0.005999999999999978,-185,-71,-95,-2.2699999999999996,-0.36099999999999977,0.5999999999999996,1.8000000000000003,-4,-299.0,-1,1
20230806TEXMIA,TEX,MIA,20230806,65,58,46,54,101.0,0.01899999999999996,0.0040000000000000036,0.015000000000000013,0.03400000000000003,0.01100000000000001,107,202,94,-0.15999999999999925,-0.2709999999999999,2.1999999999999993,1.2000000000000002,2,195.0,2,1
20230807CINMIA,CIN,MIA,20230807,59,58,55,55,-36.0,0.02300000000000002,0.0050000000000000044,0.017000000000000015,0.038000000000000034,0.01200000000000001,-31,25,28,-2.56,-0.8159999999999998,-3.000000000000001,1.0,0,8.0,1,1
20230807MILCOL,MIL,COL,20230807,60,44,53,67,109.0,0.026000000000000023,-0.0010000000000000009,0.0050000000000000044,0.030999999999999917,0.006000000000000005,63,-83,98,0.6299999999999999,0.48599999999999977,3.0,0.10000000000000009,-1,150.0,-3,1
20230807NYNCHN,NYN,CHN,20230807,50,58,61,54,-51.0,-0.07499999999999996,-0.06700000000000003,-0.10000000000000003,-0.17700000000000005,-0.033,-292,-172,-96,1.5099999999999998,0.20800000000000018,2.6999999999999993,1.5,-4,-110.0,-1,1
20230807PITATL,PIT,ATL,20230807,50,70,61,39,-142.0,-0.014999999999999958,-0.026000000000000023,-0.09200000000000003,-0.10699999999999998,-0.066,-495,-276,-128,-1.5900000000000003,-1.3270000000000004,-6.0,1.2999999999999998,0,-241.0,0,1
20230807SDNLAN,SDN,LAN,20230807,55,64,57,46,-27.0,-0.008999999999999952,-0.007000000000000006,-0.009000000000000008,-0.019000000000000017,-0.0020000000000000018,-17,28,22,0.5300000000000002,-0.19199999999999973,1.7000000000000002,-1.5,0,-44.0,-5,0
20230807ANASFN,ANA,SFN,20230807,56,61,57,51,-2.0,0.03300000000000003,0.03200000000000003,0.11199999999999999,0.1449999999999999,0.07999999999999996,159,156,70,-0.4900000000000002,-0.8980000000000001,-1.5,2.3,-4,-13.0,0,0
20230807BOSKCA,BOS,KCA,20230807,57,36,54,77,79.0,0.031000000000000028,0.0020000000000000018,0.020999999999999963,0.052000000000000046,0.01899999999999996,101,3,87,0.3799999999999999,0.22100000000000009,-0.7999999999999989,-1.5,-4,188.0,0,1
20230807CHANYA,CHA,NYA,20230807,45,58,68,54,-50.0,-0.0050000000000000044,0.01999999999999999,-0.03899999999999998,-0.04500000000000004,-0.05899999999999997,197,117,-20,-2.01,-1.1019999999999999,1.0,1.4,0,-98.0,1,1
20230807CLETOR,CLE,TOR,20230807,54,63,58,50,-30.0,-0.05199999999999999,-0.045999999999999985,-0.131,-0.18399999999999994,-0.08500000000000002,-91,-258,-63,3.8000000000000003,1.96,2.5,2.7,-3,-60.0,0,0
20230807DETMIN,DET,MIN,20230807,49,59,62,54,-110.0,-0.009000000000000008,-0.009000000000000008,-0.010000000000000009,-0.019000000000000017,-0.0010000000000000009,82,51,78,-2.3599999999999994,-1.4579999999999997,-2.5999999999999996,1.4,-2,-152.0,1,0
20230807OAKTEX,OAK,TEX,20230807,32,66,80,46,-237.0,-0.04600000000000004,-0.05200000000000002,-0.09300000000000003,-0.138,-0.04100000000000001,-423,-268,-132,-3.41,-1.7889999999999997,2.8999999999999995,3.0000000000000004,-3,-441.0,-3,0
20230808ARILAN,ARI,LAN,20230808,57,65,56,46,-83.0,-0.05399999999999999,-0.03400000000000003,-0.08299999999999996,-0.136,-0.04899999999999993,-102,-97,-110,-2.38,-0.7590000000000003,-1.0999999999999996,0.2999999999999998,-5,-137.0,2,0
20230808CINMIA,CIN,MIA,20230808,60,58,55,56,-33.0,0.0040000000000000036,-0.0020000000000000018,-0.017000000000000015,-0.015000000000000013,-0.015000000000000013,-118,-34,-21,-2.88,-1.3539999999999996,-2.6000000000000005,1.7999999999999998,1,14.0,2,0
20230808MILCOL,MIL,COL,20230808,61,44,53,68,120.0,0.019000000000000017,0.0,-0.007000000000000006,0.01200000000000001,-0.007000000000000006,54,-68,87,1.9100000000000001,0.9859999999999998,0.6000000000000005,-0.19999999999999973,0,172.0,-2,0
20230808NYNCHN,NYN,CHN,20230808,51,58,61,55,-42.0,-0.07599999999999996,-0.07500000000000001,-0.125,-0.20100000000000007,-0.04999999999999999,-302,-192,-79,-1.38,-0.8019999999999996,-1.6000000000000005,1.1,-3,-92.0,0,0
20230808PHIWAS,PHI,WAS,20230808,61,49,51,63,96.0,0.044999999999999984,0.033,0.07399999999999995,0.118,0.04099999999999995,116,258,97,1.0300000000000002,1.1379999999999995,3.5999999999999996,-1.3,0,101.0,0,0
20230808PITATL,PIT,ATL,20230808,51,70,61,40,-141.0,-0.02300000000000002,-0.029000000000000026,-0.09699999999999998,-0.12,-0.06799999999999995,-467,-286,-133,0.09999999999999964,0.13099999999999978,4.800000000000001,0.0,0,-239.0,1,0
20230808ANASFN,ANA,SFN,20230808,56,62,58,51,-7.0,0.009000000000000008,0.025000000000000022,0.08599999999999997,0.09699999999999998,0.06099999999999994,14,-37,-55,-1.17,-0.7639999999999998,4.799999999999999,1.7000000000000002,-4,-23.0,-1,1
20230808BALHOU,BAL,HOU,20230808,70,64,42,49,6.0,-0.01100000000000001,0.0010000000000000009,-0.018000000000000016,-0.030000000000000027,-0.019000000000000017,-34,24,-41,-3.11,-1.3359999999999999,0.8000000000000007,1.6999999999999997,2,10.0,0,0
20230808BOSKCA,BOS,KCA,20230808,58,36,54,78,83.0,-0.0030000000000000027,-0.008000000000000007,0.021999999999999964,0.020000000000000018,0.02999999999999997,34,-65,55,1.5300000000000002,0.9460000000000002,1.1000000000000005,-0.6999999999999997,-4,196.0,1,0
20230808CHANYA,CHA,NYA,20230808,46,58,68,55,-46.0,-0.0020000000000000018,0.021999999999999992,-0.030999999999999972,-0.03300000000000003,-0.052999999999999964,162,108,-25,0.33000000000000007,-0.10500000000000043,0.0,3.5,1,-90.0,2,0
20230808CLETOR,CLE,TOR,20230808,54,64,59,50,-32.0,-0.010000000000000009,-0.0020000000000000018,-0.040000000000000036,-0.04999999999999993,-0.038000000000000034,-80,-157,-33,0.5100000000000002,0.051000000000000156,-0.20000000000000107,0.6999999999999997,-4,-64.0,-1,1
20230808DETMIN,DET,MIN,20230808,49,60,63,54,-116.0,-0.015000000000000013,-0.010000000000000009,-0.008000000000000007,-0.02300000000000002,0.0020000000000000018,134,134,83,0.20999999999999996,0.5540000000000003,0.3000000000000007,-1.1,-3,-164.0,0,1
20230808OAKTEX,OAK,TEX,20230808,32,67,81,46,-239.0,-0.03700000000000003,-0.04600000000000001,-0.09000000000000002,-0.128,-0.04400000000000001,-337,-207,-112,-0.0600000000000005,0.36099999999999977,-2.0,-0.3999999999999999,-3,-445.0,-4,0
20230808SEASDN,SEA,SDN,20230808,60,55,52,58,-17.0,-0.02400000000000002,-0.019000000000000017,-0.027000000000000024,-0.051000000000000045,-0.008000000000000007,-119,51,-127,-0.16000000000000014,0.45199999999999996,0.3999999999999986,-1.2,2,-16.0,0,1
20230808TBASLN,TBA,SLN,20230808,68,49,46,64,95.0,-0.0040000000000000036,-0.0020000000000000018,0.03300000000000003,0.029000000000000026,0.03500000000000003,0,89,-12,0.8599999999999999,0.9289999999999998,2.5999999999999996,-0.6000000000000001,3,175.0,0,1
20230809ARILAN,ARI,LAN,20230809,57,66,57,46,-84.0,-0.014999999999999958,-0.0030000000000000027,-0.031000000000000028,-0.04700000000000004,-0.028000000000000025,-37,-78,-80,1.0299999999999998,0.19199999999999973,0.6999999999999993,1.0,-6,-139.0,1,0
20230809CINMIA,CIN,MIA,20230809,60,59,56,56,-34.0,0.0050000000000000044,-0.0050000000000000044,0.006000000000000005,0.01100000000000001,0.01100000000000001,-61,83,15,0.14000000000000057,-1.5170000000000003,-0.9000000000000004,1.1,0,12.0,1,0
20230809MILCOL,MIL,COL,20230809,61,45,54,68,116.0,0.06,0.028999999999999998,0.057999999999999996,0.11699999999999999,0.028999999999999998,93,-24,103,3.42,1.2349999999999994,1.1000000000000005,-1.3999999999999995,-1,164.0,-3,1
20230809NYNCHN,NYN,CHN,20230809,51,59,62,55,-43.0,-0.08799999999999997,-0.07100000000000001,-0.135,-0.2230000000000001,-0.064,-264,-283,-121,-1.83,-1.641,4.1000000000000005,2.7,-4,-94.0,-1,1
20230809PHIWAS,PHI,WAS,20230809,62,50,52,64,99.0,0.008999999999999952,0.00799999999999998,0.024999999999999967,0.03400000000000003,0.016999999999999987,-16,128,9,0.9499999999999997,1.037,-3.7,-1.7000000000000002,-1,107.0,0,1
20230809PITATL,PIT,ATL,20230809,51,71,62,40,-143.0,-0.019999999999999962,-0.030000000000000027,-0.10999999999999999,-0.13,-0.07999999999999996,-438,-222,-108,-7.0,-2.432,-2.000000000000001,4.7,0,-243.0,0,0
20230809ANASFN,ANA,SFN,20230809,57,62,58,52,-5.0,0.0050000000000000044,0.016000000000000014,0.07600000000000001,0.08099999999999996,0.06,29,23,-34,-1.1,0.20000000000000018,2.5999999999999996,1.2999999999999998,-3,-19.0,0,1
20230809BALHOU,BAL,HOU,20230809,70,65,43,49,5.0,-0.006000000000000005,-0.0020000000000000018,-0.01200000000000001,-0.017000000000000015,-0.010000000000000009,-81,-58,-49,0.08000000000000007,-0.9889999999999999,0.40000000000000036,1.3000000000000003,0,8.0,-1,0
20230809BOSKCA,BOS,KCA,20230809,58,37,55,78,77.0,-0.0010000000000000009,-0.016000000000000014,-0.02699999999999997,-0.028999999999999915,-0.010999999999999954,-50,-182,36,1.9400000000000004,0.31199999999999983,4.999999999999999,0.8999999999999999,-5,184.0,0,1
20230809CHANYA,CHA,NYA,20230809,46,59,69,55,-52.0,-0.009000000000000008,0.006000000000000005,-0.064,-0.07299999999999995,-0.07,205,176,-11,-2.06,-0.4780000000000002,-3.8,-0.6999999999999997,0,-102.0,1,1
20230809CLETOR,CLE,TOR,20230809,55,64,59,51,-31.0,-0.061,-0.05500000000000002,-0.11399999999999999,-0.17500000000000004,-0.05899999999999997,-144,-177,-66,-0.48,-0.6400000000000001,-3.0999999999999996,1.1,-2,-62.0,0,0
20230809DETMIN,DET,MIN,20230809,50,60,63,55,-110.0,-0.02100000000000002,-0.0010000000000000009,-0.07300000000000001,-0.09199999999999997,-0.07200000000000001,148,35,19,-2.55,0.08400000000000007,-1.0,0.3999999999999999,-2,-152.0,1,1
20230809OAKTEX,OAK,TEX,20230809,32,68,82,46,-244.0,-0.040000000000000036,-0.038000000000000006,-0.063,-0.10399999999999998,-0.024999999999999994,-277,-127,-125,0.020000000000000018,0.20799999999999974,-2.8,-0.6000000000000001,-4,-455.0,-5,1
20230809SEASDN,SEA,SDN,20230809,61,55,52,59,-15.0,-0.016000000000000014,-0.014000000000000012,-0.030000000000000027,-0.04700000000000004,-0.016000000000000014,-55,128,-94,4.41,3.726,-9.5,-2.9,3,-12.0,1,1
20230809TBASLN,TBA,SLN,20230809,69,49,46,65,97.0,0.009000000000000008,0.014000000000000012,0.03300000000000003,0.041000000000000036,0.019000000000000017,-41,24,-24,-2.17,-0.3179999999999996,2.8,1.1999999999999997,4,179.0,1,0
20230810LANCOL,LAN,COL,20230810,67,45,46,69,167.0,0.026000000000000023,0.0040000000000000036,0.02899999999999997,0.05500000000000005,0.024999999999999967,134,-37,130,2.33,1.6119999999999997,6.1,0.8999999999999999,3,288.0,3,1
20230810PHIWAS,PHI,WAS,20230810,63,50,52,65,106.0,0.13399999999999995,0.12599999999999997,0.48899999999999993,0.6230000000000001,0.363,102,236,92,0.41999999999999993,1.056,3.200000000000001,-0.2999999999999998,1,121.0,1,1
20230810PITATL,PIT,ATL,20230810,51,72,63,40,-144.0,-0.027000000000000024,-0.025000000000000022,-0.08600000000000002,-0.11299999999999999,-0.061,-453,-243,-158,-1.5699999999999994,-0.8250000000000002,-0.2999999999999998,-1.0,-1,-245.0,-1,1
20230810BALHOU,BAL,HOU,20230810,70,66,44,49,-1.0,0.0,0.01200000000000001,0.017000000000000015,0.018000000000000016,0.0050000000000000044,64,159,7,-0.5999999999999996,-0.16599999999999993,-1.5999999999999996,0.0,0,-4.0,-2,1
20230810BOSKCA,BOS,KCA,20230810,59,37,55,79,78.0,-0.008000000000000007,-0.015999999999999986,-0.019000000000000017,-0.026999999999999913,-0.0030000000000000304,-94,-117,21,0.23999999999999977,0.28500000000000014,2.0,-2.2,-3,186.0,1,1
20230810CLETOR,CLE,TOR,20230810,55,65,60,51,-32.0,-0.08299999999999996,-0.05200000000000002,-0.125,-0.20800000000000007,-0.07299999999999998,-158,-205,-104,-1.0600000000000005,0.9779999999999998,-2.3000000000000007,-4.4,-3,-64.0,-1,1
20230810DETMIN,DET,MIN,20230810,51,60,63,56,-106.0,-0.017000000000000015,0.008000000000000007,-0.029000000000000026,-0.04600000000000004,-0.03700000000000003,158,42,-6,-0.7200000000000006,-0.04300000000000015,-2.700000000000001,-0.2999999999999998,-1,-144.0,2,1
20230810TBASLN,TBA,SLN,20230810,69,50,47,65,95.0,0.007000000000000006,-0.0030000000000000027,-0.01100000000000001,-0.0030000000000000027,-0.008000000000000007,57,24,0,2.91,1.3930000000000002,2.4000000000000004,-3.0,2,175.0,0,0
20230811ARISDN,ARI,SDN,20230811,57,55,58,60,-53.0,-0.030000000000000027,-0.0030000000000000027,-0.05099999999999999,-0.07900000000000007,-0.04799999999999999,-84,-166,-152,-2.5600000000000005,-0.3859999999999997,-6.1,-2.5999999999999996,-3,-77.0,-2,0
20230811LANCOL,LAN,COL,20230811,68,45,46,70,168.0,0.04300000000000004,0.027000000000000024,0.07100000000000001,0.11399999999999999,0.043999999999999984,228,-31,132,-0.6799999999999997,0.12099999999999955,4.699999999999999,0.6000000000000001,5,290.0,4,1
20230811MIANYA,MIA,NYA,20230811,60,59,56,56,1.0,0.013000000000000012,0.02300000000000002,0.014000000000000012,0.027000000000000024,-0.009000000000000008,122,-2,-31,-1.71,-0.08099999999999996,-0.09999999999999964,-1.7000000000000002,-1,-37.0,0,0
20230811NYNATL,NYN,ATL,20230811,52,72,62,41,-76.0,-0.05800000000000005,-0.060000000000000026,-0.14800000000000002,-0.20599999999999996,-0.088,-467,-316,-142,-1.56,-0.7489999999999997,-2.499999999999999,0.5,-2,-189.0,-4,0
20230811PHIMIN,PHI,MIN,20230811,64,60,52,57,17.0,0.055999999999999994,0.05199999999999999,0.19599999999999995,0.252,0.14399999999999996,228,49,43,-1.68,3.097,8.4,-2.0,1,-8.0,0,1
20230811PITCIN,PIT,CIN,20230811,52,60,63,57,-29.0,-0.013000000000000012,-0.018000000000000016,-0.04500000000000004,-0.05800000000000005,-0.027000000000000024,-48,-19,39,-1.25,-0.4419999999999997,-1.4000000000000004,0.20000000000000018,3,-50.0,3,0
20230811SFNTEX,SFN,TEX,20230811,62,68,53,47,-112.0,0.020000000000000018,0.008000000000000007,-0.014000000000000012,0.006000000000000005,-0.02200000000000002,-107,-11,-1,0.10000000000000053,0.6480000000000001,-3.0999999999999996,-1.8000000000000003,-3,-151.0,0,0
20230811WASOAK,WAS,OAK,20230811,50,33,66,82,68.0,0.05299999999999999,0.057999999999999996,0.05099999999999999,0.10499999999999998,-0.007000000000000006,354,150,73,-0.5099999999999998,2.369,-0.5999999999999996,-1.6,2,179.0,0,1
20230811BOSDET,BOS,DET,20230811,60,52,55,63,99.0,0.027000000000000024,0.01100000000000001,0.032999999999999974,0.05999999999999994,0.021999999999999964,0,-116,28,-0.9199999999999999,-0.4500000000000002,-0.09999999999999964,0.9999999999999998,-1,125.0,3,1
